video_id,comment_id,comment_text,comment_author,comment_date,comment_like_count,parent_comment_id
psqUfw2m5n4,UgyjJwzgrX7hpvtJGkB4AaABAg.9bU22I7KTOH9bU2p1YcEsQ,sometimes wonder uses magical powers trade ive never heard seen clients complain losti think shes perfect,Agnes Benedict,2022-05-26T04:52:43Z,0,UgyjJwzgrX7hpvtJGkB4AaABAg
psqUfw2m5n4,UgyjJwzgrX7hpvtJGkB4AaABAg.9bU22I7KTOH9bU2iBnQAKd,guys know wow made husband house car awesome,Deborah Gbaelayefa,2022-05-26T04:51:47Z,0,UgyjJwzgrX7hpvtJGkB4AaABAg
psqUfw2m5n4,UgyjJwzgrX7hpvtJGkB4AaABAg.9bU22I7KTOH9bU2dBKCyjz,trades first investment dailey carinn gave profit ever since trade good turn,Mummy Mummy,2022-05-26T04:51:06Z,0,UgyjJwzgrX7hpvtJGkB4AaABAg
psqUfw2m5n4,UgyjJwzgrX7hpvtJGkB4AaABAg.9bU22I7KTOH9bU2_QqJ6nN,wow really know expert dailey carinn stephanie im living testimony good expertise trading months,Denise Amore,2022-05-26T04:50:36Z,0,UgyjJwzgrX7hpvtJGkB4AaABAg
psqUfw2m5n4,UgyjJwzgrX7hpvtJGkB4AaABAg.9bU22I7KTOH9bU2JIP-UcA,market profiting using really good broker account manager help trades provide signals,Stanislav Todoranov,2022-05-26T04:48:15Z,0,UgyjJwzgrX7hpvtJGkB4AaABAg
psqUfw2m5n4,UgxlQlJNq0WKs2u2UNF4AaABAg,next drop nuclear,Lg V40,2022-05-25T23:36:57Z,0,
psqUfw2m5n4,UgyXtnZVTfM8uC41Djd4AaABAg,country rich oil usa nato robb like iraq lybiaremember indonesia support eliminate russian enemy wish many people like mr putin birth russia uraaaaaaa,Nirwan Djafar,2022-05-24T12:25:20Z,0,
psqUfw2m5n4,UgyVTT6rMCb2jmD3EjB4AaABAg,nato didnt know win barefoot talibans afghanistan escaped leaving nail polishes behind,moha mohai,2022-05-23T11:00:37Z,2,
psqUfw2m5n4,Ugwpbls17hdUl14MmcV4AaABAg,grow think theyre going drop big macs sodas war aim kill injure opponent order take objectives,Rick Kinsman,2022-05-23T03:39:27Z,0,
psqUfw2m5n4,Ugxku97eZKgGTcUuM9F4AaABAg,bashar alassad militias still practiced racism categories syrian people noncorrupt sectarian minority including foreigners palestinians arabs government bashar alassad encourages corruption tyranny,Eyad Alrifaie,2022-05-22T15:56:46Z,0,
psqUfw2m5n4,UgwtmJEEBED7e_vtFil4AaABAg,putin like bashar alassad took military solution kill entire people interests,Eyad Alrifaie,2022-05-22T15:56:38Z,0,
psqUfw2m5n4,UgwvG8bxdUqepCymjk54AaABAg,russia probably happy supplying weapons ukraine,Magical 801,2022-05-22T14:11:35Z,0,
psqUfw2m5n4,UgzRmExd98KOQV4tqSJ4AaABAg,good finland sweden dont care turkey japan want join nato konichiwa nato highestranking uniformed officer japans selfdefense forces attend nato military chiefs defense meeting first time thursday,R M,2022-05-22T13:43:54Z,1,
psqUfw2m5n4,Ugz3QnXYuxih8lTcOxF4AaABAg,israel lot times gaza one spoke,jones Ibrahim,2022-05-21T22:08:41Z,0,
psqUfw2m5n4,UgzWo7UmVHvFlpsgO194AaABAg,yes azov militias also wanted see fireworks outside,danny janssens,2022-05-21T10:02:13Z,0,
psqUfw2m5n4,Ugz7j2t2xhRF1c_CfRV4AaABAg,russia celebrated ukraines eurovision win displaying fireworks azovstal,Korn Bob,2022-05-21T09:50:36Z,0,
psqUfw2m5n4,UgzuqFc-3APhz6NURy14AaABAg,victory ukraine russia must pay,toragodzen,2022-05-21T09:46:07Z,0,
psqUfw2m5n4,UgxmaAndlReU-V4VATB4AaABAg,due actions west eu specifically bid sweden finland join nato russia allow ukraine exist russia take ukraine odessa transnistria war declared remainder country absorbed russia,TheMalerdaemon,2022-05-21T02:06:28Z,0,
psqUfw2m5n4,UgyBxJVT-Ol73jfIZGt4AaABAg,nato united nations rest yhe worlds waiting watching ukraine die good one others countries defense ukraine must fight victory russia finish rest world nothingbut sending donations god bless ukraine last chance gospel hour missionary ministry usa amen,Jorge Chay,2022-05-20T23:54:15Z,0,
al1ADZRKI4o,UgyuM_VMUAFxC-pq6bZ4AaABAg,mr adam smith carry name astute famous human influenced society positive manner however assesment russia made startegic failure quite wrong view acarefull examination facts shows tried get caspian ports away trying kill dollar hegemony right winning issues,Makis Havadjias,2023-03-02T16:05:43Z,0,
al1ADZRKI4o,UgyStQpjpgaOtjiiV994AaABAg,ukraine warrrrr world deserves peace,Vader ea,2023-02-22T00:06:47Z,0,
al1ADZRKI4o,UgydDZxk-A8ZmoCz6lp4AaABAg,well king brandon driving usa total ruin might well go ruin europe russia ukraine,SeaJay Oceans,2023-02-21T00:54:14Z,0,
al1ADZRKI4o,UgxAiBjNapGa9ihfah54AaABAg,classic example boneheaded journalist vs adept informed literate politician,john hopkins,2023-02-20T17:19:03Z,0,
al1ADZRKI4o,Ugzw33Xw5NfXeTjnoX54AaABAg,borrow common phrase putin mother blunders subsequent affirmative punctuation crime ukraine may well become shining city hill may russians come rue rich cultural heritage forevermore,john hopkins,2023-02-20T16:48:02Z,0,
al1ADZRKI4o,Ugydi8bOATogsBuQRad4AaABAg,russia ukraine need come negotiation neither russia ukraine win lose war completely balanced balance superpowers otherwise world face waves distractions world single country putin made one biggest crimes world war must stop lots love countries buffalo new york usa,World Tour by AL Tarique,2023-02-20T16:39:25Z,0,
al1ADZRKI4o,UgymYf-bYWigpEpjIWl4AaABAg,us next ukraine russia lose start nuclear war,Daniel Puran,2023-02-20T16:07:56Z,0,
al1ADZRKI4o,Ugw1A7uUSG6n2gbNLWF4AaABAg,yankees empire major trouble democrat republican sick brain derailed ending yankees empire sure doubt,Abdul Samura,2023-02-20T14:13:44Z,0,
al1ADZRKI4o,UgxDN1BBsK_lvKvbzqB4AaABAg,watch dws show two sensations exist time sense awakening situational assessment us rep adam smith sense attraction female hosts appearance along fast inspiring voice moments experience valuable,Thanh Le,2023-02-20T13:42:53Z,1,
al1ADZRKI4o,Ugw6Dx_SAlbUnrUmBbd4AaABAg,international order order usa terror globe,Markus Decimus,2023-02-20T12:28:14Z,0,
al1ADZRKI4o,UgwkQ8LmaTX5gBmIO0p4AaABAg,american im glad see someone like adam smith bravo,Brad Colby,2023-02-20T12:21:30Z,1,
al1ADZRKI4o,Ugzmk3p6rWpu3Gf6lcZ4AaABAg,first war probably never would started trump unpredictable syria russia gassed civilians destroyed large amount airforce next day putting russia syria check also saying trump hated nato wildly inaccurate hurts brain warned exact situation told nato allies need meet promised percent gdp commitment military expenditures part alliance retrospect great idea also told germany stop buying russian oil reliant great idea expect type partisan news us media sources shameful hear german news stations like dw,Mike Valentino,2023-02-20T07:19:39Z,1,
al1ADZRKI4o,UgxCmtz-tdFn-yF4AMh4AaABAg,since united states already preparing conflict russia bought kiev government war going ukraine united states russia us government wants world domination work russia destroy nazism nato fall apart europe bidens whores europe fall apart understand united states playing game time destroying economy europe,artur 7301,2023-02-20T05:34:50Z,0,
al1ADZRKI4o,Ugya1GcZjlRKjsLCYBJ4AaABAg,point optionsrussia lose war territories must returned ukraine including crimea,Stefany Ford,2023-02-20T03:46:44Z,1,
al1ADZRKI4o,UgwoKXKhJG7t4NeSDU94AaABAg,tank usa abrahms sounds like bs,Tiago_R_Ribeiro,2023-02-19T22:01:19Z,0,
al1ADZRKI4o,Ugz6Mdp-M7CKwgDMsZt4AaABAg,nato unity like nato insanity doomed failure along us neocon commanders,Robert Seaborne,2023-02-19T20:58:12Z,0,
al1ADZRKI4o,UgzdA60AywYmh2_HlGZ4AaABAg,everyone avoiding aspect china russia may already allied friendship without limits china likely helping russia goods russia helping china goods well sanctions arent much effect id bet putin feigning limp lull false sense victory ukraine hes likely sore loser,The Omega Dragon,2023-02-19T20:48:18Z,0,
al1ADZRKI4o,UgzFV1XCMeGwAKRYiMp4AaABAg,,peter Gitiri,2023-02-19T20:17:11Z,0,
al1ADZRKI4o,UgweVDuzcyH5vXfLK4x4AaABAg,us bullying planet population,Err Ede,2023-02-19T19:38:05Z,0,
al1ADZRKI4o,Ugzzz0K-oA_gKf_6wW94AaABAg,armed service committee representative adam smith helm talking putting nuclear missiles attack submarines know submarines nuclear missile capability crucial force modernizing speak determined back burden attack submarines also carry nuclear missiles matter swapping one missile house armed services committee holds hearing fiscal year navy budget request preemptive chirurgical nuklear strikes murmansk essential since february searched archangels murmansk found ships us northern command cdrusnorthcom enough deterrence homefleet uss washington deplorable condition absolutely w e n e e w r r r,Kerstin Kraina,2023-02-19T19:25:40Z,0,
QYiXGmVeOJI,UgxYqoq1GeOm-oYdlg14AaABAg,ฉนจะไดรบเงนคาทปรกษาจรงๆเหรออยาหลอกฉนเลนส,มด แดง,2023-03-21T09:04:56Z,0,
QYiXGmVeOJI,UgwUKG_Vzdt6YK06eW14AaABAg,石井紘基議員暗殺はアメリカの犬が日本国特別会計を牛耳る為に殺害されたのである稲田直樹,Naoki Inadaめ,2023-03-16T12:23:16Z,0,
QYiXGmVeOJI,UgykRy0nhTCEFfUDRER4AaABAg,bringing clowns sanctions exceptions still lol one french grocery chain still russia phillip morris doesnt care either still companies russia pfizer,Booker Tee,2023-03-07T15:08:27Z,0,
QYiXGmVeOJI,UgxgnUXrX6q5m8NBVtV4AaABAg,throw nuke already sy,European_Cutie,2023-03-06T17:02:50Z,0,
QYiXGmVeOJI,Ugy5bFtd6sOHfUfUbkJ4AaABAg,spokeman america,Dejan Mihajlovic,2023-03-06T06:50:30Z,0,
QYiXGmVeOJI,UgzkkE4L4EcZrabtQIh4AaABAg,пидарас,Вячеслав Тарасов,2023-03-05T07:50:19Z,0,
QYiXGmVeOJI,Ugw6KssAby53n7HKund4AaABAg,группа вагнера,sebrik sebriko,2023-03-04T10:50:00Z,1,
QYiXGmVeOJI,Ugx-_2GK-HRla49hT294AaABAg,stop funding wars,Joel Alford,2023-02-28T19:58:05Z,0,
QYiXGmVeOJI,UgxNj1Fbh2dulYs38g14AaABAg,usa europeans caused war russia bark much eu usa want worry north korea kim jon yu,Seifullah Shamsabadi,2023-02-25T16:51:52Z,0,
QYiXGmVeOJI,UgzJEl7lW3GAi_DFzmV4AaABAg,nato eu time europeans choose continued puppet usa territory rentiers various countries various sources including fruit slavery von der leyen family neocolonialist family charles michel father choice must made american doll annuitant nothing annuitant american doll nothing short nothing dignity,Mukulu Tudu,2023-02-25T14:04:24Z,0,
QYiXGmVeOJI,UgwoyscFwrtZt5hHcDJ4AaABAg,however whole world wants end war ukraine preservation peace return stability countries lack scarcity resources depletion weapons lives zelensky want peace stability people obstructs negotiations thinks one day win russia yield retreat defeat without use nuclear destroy world experts political analysts said russia embark war given time make decision join ukraine nato unless intransigence war take us another war capable ending humanity,abodoudbreakline,2023-02-25T07:26:56Z,0,
QYiXGmVeOJI,UgxqowT3VT6AGwyxJTd4AaABAg,earth russia still allowed membership un security council buy suspending salt treaty done opposite observing security un say kick quickly,Hacksaw Henry,2023-02-25T05:18:32Z,0,
QYiXGmVeOJI,UgwV-4Pzt_opvdrJUt94AaABAg,statements world leaders clouded atmosphere war flared clear entered world war history records ww occurred europe ww also started europe ww also europe say europe developed civilized nation come like go war fighting people iraq arabs syrians afghans palestinians libyans also fighting iran end european nations fighting past ww europe greedy lust tore apart asian african nations colonialization motivated g gold glory gospel greed caused civil war among sparked ww ww heart europe didnt learn history era europe america creating chaos asia africa motive g gold glory gospel game killing asian african nations like game previous cycle game returned heart europe world war might even devastating nuclear designed far advance would turn destroying never forget history,philo sofis,2023-02-25T02:48:56Z,0,
QYiXGmVeOJI,UgwWhvUtES_z2WmRumR4AaABAg,russia every citizen country rich crassus theyre poor maybe somebody explain cant,Alex Haplau-Colan,2023-02-24T22:34:14Z,0,
QYiXGmVeOJI,UgzC1-EKWqvM8_lxN2d4AaABAg,guys dont forget russian people doesnt anything war need rebuild ucraina well russia point forget russian people us russian people get us never forget,Alex Haplau-Colan,2023-02-24T22:20:56Z,0,
QYiXGmVeOJI,UgyhDlNfPVpq1DoxaJJ4AaABAg,zelensky made big mistake listened putin said safety means peoples lives buildings bombed security important freedom putin set one condition zelensky written guarantees ukraine never become member nato kudos putin kudos medvedevputin forever,Hayk Abrahamyan,2023-02-24T19:19:08Z,0,
QYiXGmVeOJI,UgynozmSQcMFVES1p8R4AaABAg,f ukraine thieves stealing money,Fjb Atyoutube1,2023-02-24T16:46:23Z,0,
QYiXGmVeOJI,UgypqQHNNMyMa-jhTVZ4AaABAg,ukraine getting supplied weapons war europe america crimethey instigated war got millioms ukrainons killed country destroyed ever like seria iraq libia,Raj Virdee,2023-02-24T12:14:51Z,0,
QYiXGmVeOJI,Ugw2R52NeeFLBR2kf5N4AaABAg,load bull droppings nato could done away berlin wall came original countries formed eec instead formed war hungry machine crawling eastwards german border documents baker gorbachev agreeing move eastwards german border chancellors archives berlin stoltenberg stand week spewing load bull droppings audience know bull droppings hearing many times start believe nato whiter white,Dave H,2023-02-24T08:36:47Z,0,
QYiXGmVeOJI,UgxVS_s5nZUtmd5jM794AaABAg,president vladimir putin starts speech video,Camilo Castañeda,2023-02-24T07:55:52Z,0,
rKyOy2IHBSM,UgzlEhuwoQiveWYCBC14AaABAg,syria israeli jets dont fly fly lebanon launch missile syria attack iran dont fly syria years ago russia let syrian air defense chain short tagged israeli f missile lesson learned sure send fs ukraine amusing,Chris Carson (Old And In The Way),2023-04-19T16:44:44Z,0,
rKyOy2IHBSM,Ugwy5Bwv9ZzmiFgOro14AaABAg,listen closely admits nato fully war pushing russia purposeply nuclear strike believe wont go far nato goes pass every red line set literally dangerous game chicken like doomed leadership west,MrZombiekiller23,2023-03-28T15:36:10Z,0,
rKyOy2IHBSM,UgxQ-po7CtISlRUJcQd4AaABAg,ukraine greater capacity fight weapons artillery restricting factor,Notch 7,2023-03-27T12:50:49Z,0,
rKyOy2IHBSM,Ugxw2bCGGjMJAO6SCAh4AaABAg,guy doesnt know hes talking,Ken Perenyi,2023-03-24T17:53:45Z,0,
rKyOy2IHBSM,UgwWyWYYqi7Qp8CgKHp4AaABAg,opinion interviewing knowledgeable general im talking best best understand general saying nato allow continue years west would complicit murdering todays yearold ukrainian youthnato get act together,William G “Atheist #1”,2023-03-24T01:24:40Z,0,
rKyOy2IHBSM,UgzDX6Jq7JTVj5IrH1F4AaABAg,said provide aircraft fs different providing himars begun long time ago training outstanding issue youre gonna whip cat death isnt better quicker less suffering shoot,Notyer Monkey,2023-03-23T10:15:12Z,0,
rKyOy2IHBSM,UgzKIk532bdtc91YJmt4AaABAg,bothered anything happening ground,dir gsuite,2023-03-21T22:23:06Z,0,
rKyOy2IHBSM,UgwWKjlB-DJjdIeVEK94AaABAg,guess question anyone listening ben hodges,eggsinhell,2023-03-21T05:42:49Z,0,
rKyOy2IHBSM,UgwQlr_z3vrqzHfjcj94AaABAg,stop easy stop nato firts western values rest super easy,Walter Pacheco,2023-03-21T00:52:40Z,0,
rKyOy2IHBSM,Ugxj8xtlBnEfXE_NXAJ4AaABAg,ukraine win war,Tadeusz Emil Gołębiewicz,2023-03-20T19:03:40Z,0,
rKyOy2IHBSM,UgxSpmuEw1bX1tFSEyh4AaABAg,,leon,2023-03-19T19:25:12Z,0,
rKyOy2IHBSM,Ugx2rLwqo1U-Kn6yIwt4AaABAg,thank mentioning georgia showing us support glory ukraine soldiers,dimdaman,2023-03-19T14:28:54Z,0,
rKyOy2IHBSM,UgxZ3W2bjH_HJkjOi_R4AaABAg,hodges calling ukraine victory months meanwhile wagner controls balmy thats winning,John White,2023-03-19T06:13:32Z,0,
rKyOy2IHBSM,UgwhgCKhoG8iXNhRGcF4AaABAg,comes escalation dont give ukraine weapons attack deep inside russia thats ukraine cant give guarantees use inside russia level support receiving enough drive russia rag tag armies giving enough,midwestairway,2023-03-17T10:54:19Z,0,
rKyOy2IHBSM,UgwlVISnsyRT33Q-xrF4AaABAg,agree know defeat russia get need weve already said cant afford putin win waiting would say redline doesnt existmaybe giving ukraine nukes enemy doesnt recognize redlines concerned redlines absurd,French Fries,2023-03-16T21:54:14Z,0,
rKyOy2IHBSM,UgyjkTLjSZ67r6MIepl4AaABAg,think hes right,Daniel Weatherman,2023-03-16T21:33:18Z,0,
rKyOy2IHBSM,Ugx5_Q3dY4NKlVduMJ94AaABAg,morning hair,yec yec,2023-03-16T21:18:40Z,0,
rKyOy2IHBSM,UgzsykLIKuoiKzlndz94AaABAg,russians unashamedly say aircraft downed spy drown flying close crimea happened near us would hel pay well done russia support nato encouraging ukrainians fight american proxy war,Rovert Seivad,2023-03-16T15:02:21Z,0,
rKyOy2IHBSM,Ugz8Gjh64TS6vClpUdd4AaABAg,turkey surrounded iran syria russia,Roselyn jr Serrano,2023-03-15T09:32:29Z,0,
rKyOy2IHBSM,UgxWQGCQ-avaJdMmBkt4AaABAg,push ukraine push push push keep pushing ukraine,Roselyn jr Serrano,2023-03-15T09:29:28Z,0,
rKyOy2IHBSM,UgxWQGCQ-avaJdMmBkt4AaABAg.9nH-PHnlgj89nLlyJO-_fb,direction,DLWELD,2023-03-17T05:59:31Z,0,UgxWQGCQ-avaJdMmBkt4AaABAg
ypc88YVZvuM,UgxT3LbaHuuc84YuPL54AaABAg,another нацистский sent bandera,Siberian Husky,2023-01-28T17:05:32Z,0,
ypc88YVZvuM,UgxL2u9Ko1aL1cSDGrl4AaABAg,ww maybe matter time called war,Save The Mosquitoes,2023-01-23T00:15:56Z,0,
ypc88YVZvuM,UgxyTRr8AO6JlPBZWK94AaABAg,hmmmmmmm,Wade McHenry,2023-01-21T03:24:13Z,0,
ypc88YVZvuM,UgxnCJn_NwjPmGydIYl4AaABAg,assisination zelinsky regime,Ben B,2023-01-20T23:39:03Z,0,
ypc88YVZvuM,UgyHH1Tt-vnw4rBAbCx4AaABAg,congrats,B. Carrie,2023-01-20T18:38:55Z,0,
ypc88YVZvuM,UgxXDmZuJQMUXa1CCHx4AaABAg,germany give ok poland countries secret everything ready germany openly give ok,citizen world,2023-01-20T12:09:30Z,0,
ypc88YVZvuM,Ugw8oNGpmz2ljsKJC1x4AaABAg,zelensky must careful shouldnt close russian occupiers glory ukrainejust tight deadly gave terrifing fear never come back,mahmut tuncer,2023-01-19T22:43:56Z,0,
ypc88YVZvuM,UgzZu__M3qGub6wWqDB4AaABAg,germany remember last time send tanks ukrain confront russia make stupidity make love war words buy russian gas let usa fight wars let usa send tanks usa war german war,Jan van Renesse,2023-01-19T18:07:10Z,0,
ypc88YVZvuM,UgxGaZUmBC83cSVWVOZ4AaABAg,karma btch init,Ryan Baker,2023-01-19T17:40:30Z,0,
ypc88YVZvuM,UgyH4pd1Y7skO8_UIyd4AaABAg,ms vladimir putin drop big one england israel vatican,M M,2023-01-19T17:34:18Z,0,
ypc88YVZvuM,Ugy4uJvTUkKhrd68K-t4AaABAg,tanks require heavy maintenance drink fuel like water fuel crisis looming need fleet fuel trucks support effort leopard tanks,Lawrence W,2023-01-19T16:57:29Z,1,
ypc88YVZvuM,UgwqsbR5LM9GNFILCrV4AaABAg,great news,Jack Semenoff,2023-01-19T16:38:24Z,0,
ypc88YVZvuM,UgxTdBYAl59YfjvGA_N4AaABAg,war ukraine meant open eyes reality financial system real estate firm businesses also closed crypto holders crypto investors spending money ease dm email enable guild invest,Jeanne Fowler,2023-01-19T14:50:55Z,0,
ypc88YVZvuM,UgyyLwqCI7yvQB6J26t4AaABAg,due respect imho scholz politician many germans russian domination cant afford voting tanks sent ukrainians dont vote german elections one dead million dead ukrainians mute issue lose nano seconds sleep counts reelected full stop,JDC Overland,2023-01-19T14:37:47Z,0,
ypc88YVZvuM,Ugy3EAZFo-vSqfNHiaR4AaABAg,china blasted us banditry reports accused american forces smuggling stolen syrian oil wartorn country iraq chinese foreign ministry spokesman wang wenbin claimed washingtons yearslong military occupation plundering syrian resources placed country brink humanitarian disaster days damascus staterun syrian arab news agency sana reported convoy consisting tanks loaded stolen syrian oil brought countrys hasakah province us bases iraqi territory,Ronald Peter,2023-01-19T12:35:49Z,0,
ypc88YVZvuM,UgzQPV9DDy_YUyNyUyd4AaABAg,yes sure clowns latest western wunderwaffe defeat russians keep dreaming said javelins march happened nato still losing matter much money weapons western circus throws still lose like lost syria moral high ground,Evo Morales,2023-01-19T12:18:29Z,1,
ypc88YVZvuM,UgxlfvrKu7P784zkbWJ4AaABAg,hope wasnt patriot missile,P McD,2023-01-19T11:54:44Z,0,
ypc88YVZvuM,UgyR8_T-a4Yd3SPCAu14AaABAg,proxy war pity,Mik'zik,2023-01-19T11:00:26Z,1,
ypc88YVZvuM,Ugwke9GP_Hb7nOtN4uF4AaABAg,goodurra russia,Arie Gunawan,2023-01-19T10:11:59Z,1,
ypc88YVZvuM,UgwZeisStth8_1_jPUB4AaABAg,death get hurt,Saeed,2023-01-19T09:23:43Z,1,
tLbCGnK7CnI,UgwHX0OwDB_9pISmmBd4AaABAg,belaruse siding russia russia tried wipe belarus face earth belaruse remember russia dont fooled russia anti christ putin turn belaruse putin wins,Billy Bunter,2023-01-24T17:34:57Z,0,
tLbCGnK7CnI,UgzPr4-WGjWNQ1zgO_R4AaABAg,would wrong closing belarus border stating belarusinanrussian forces cross act treated declaration war belarus ukraine would make arms infrastructure belarus fair game dronestrike himar assaults putins puppet decide really wants cities become drawn,Bombheadgames,2023-01-21T17:35:21Z,1,
tLbCGnK7CnI,Ugx5am9l3wSsRXJx_Id4AaABAg,dumbos sticking together got steak sandwich,Robert Fox,2023-01-19T23:19:23Z,0,
tLbCGnK7CnI,UgyV_6Mby19A5bRPn3d4AaABAg,russia iran allies brothers,Alpawanis Tupay,2023-01-19T15:02:58Z,0,
tLbCGnK7CnI,UgxDkiRIrqtdr-zKeSF4AaABAg,barbaric russians iq,Chris,2023-01-19T06:36:30Z,1,
tLbCGnK7CnI,Ugye8DdomvmvE6H4WVF4AaABAg,russia trying get ukraine attack bring beluras war,Tom Henry,2023-01-19T03:05:33Z,0,
tLbCGnK7CnI,UgxYcVMscStR2QsoKDZ4AaABAg,russia running missiles,Guilherme,2023-01-19T03:02:25Z,0,
tLbCGnK7CnI,Ugwiz0rRB8Uc4OeoceR4AaABAg,живела русија,Милош Павловић,2023-01-18T21:22:07Z,0,
tLbCGnK7CnI,UgxznHxlL4qRMVLXTHB4AaABAg,waiting soldiers enter fall one one,morris ignacio,2023-01-18T12:33:13Z,0,
tLbCGnK7CnI,UgzqGxrSvde8jHeFXWZ4AaABAg,r deadcatch guysglory ukraine,Chris Easton,2023-01-18T08:32:18Z,0,
tLbCGnK7CnI,UgyZv9qfqi_ejuFjH4x4AaABAg,come visit uganda,kalema birungi,2023-01-18T04:30:17Z,0,
tLbCGnK7CnI,Ugz1YFqZ_wRrjF98X8Z4AaABAg,americans acting like theyve something nothing,A.E,2023-01-17T17:04:14Z,0,
tLbCGnK7CnI,UgyCLU3KnfW0YCjF1rV4AaABAg,mass coverage ukraine bombing land killing innocent people confirmed im putin dont appreciate told narrative side story,Gean,2023-01-17T13:17:08Z,0,
tLbCGnK7CnI,Ugzq_9wj4AGIvt-XRJ54AaABAg,belarus join evil empire try destroy ukraine nato must use perfect opportunity engage evil forces minimum declare nofly zone ukraine point nato military capability continue standby watch innocent people killed wounded,Aidan Stafford,2023-01-17T13:13:55Z,0,
tLbCGnK7CnI,UgwsLuTwGxu-N0MLKfh4AaABAg,another russias hate crimes brewing much blood putin need,electron wave,2023-01-17T12:50:46Z,0,
tLbCGnK7CnI,Ugx7DgAvdAh_g_o3J6l4AaABAg,god hate russia,Shiv Nanda,2023-01-17T11:42:26Z,0,
tLbCGnK7CnI,Ugw4X57gKy_RgiN4Ocl4AaABAg,bottom line honestly nato cant actually get involved directly war automatically bumps ww much nato doesnt want abandon ukraine end running low ammunition others send ukraine theyre left two options go join war upgrading ww push ukraine peace deal choose ladder reality lives lost upgrading ww unfortunately compared pushing ukraine enter peace negotiations nato stated refuse send troops get otherwise directly involved worse evolves cold war wont go hot risks destruction beyond anybody ever seen far great even though billions thrown war direct step direct nato russia confrontation cannot risked taken,Win Seeker,2023-01-17T11:36:02Z,1,
tLbCGnK7CnI,UgzCwUeiTVRbMvRZSS14AaABAg,interesting see people demonizing russia grabbing land yet breath defend israel applaud blunt hypocrisy,Imran698 Khan,2023-01-17T09:33:08Z,0,
tLbCGnK7CnI,UgzGDvVtOHj5bfyvqrd4AaABAg,guru kings college talks lot good sense keeps focus even life seems literally forced corner still needs sort hair,Kiril Kossev,2023-01-17T09:13:57Z,1,
tLbCGnK7CnI,UgzERnbh2dZck8P0fLl4AaABAg,belarus eventually join west much jubilation vast majority population,leon dyson,2023-01-17T08:25:00Z,0,
vgGMvwEncD8,UgzdKqqQump4stc-OvB4AaABAg,powerful politicians sides forcing young men fight yet another pointless brother war instead following orders militaries need disobey remove leadership power force put end pointless fighting,The Reflafitator,2023-01-10T01:07:36Z,0,
vgGMvwEncD8,UgywBi1Q5ftUYrJp9qh4AaABAg,ever draft reason idk could,Unknown User,2023-01-07T03:24:10Z,0,
vgGMvwEncD8,UgyUD9TfoCjSUi6H6YZ4AaABAg,come russian men big bad vlad needs help hes got problem hes got pain way old ukraine put tools go find guns hes picked ones b c delightful war dont like insane heading old ukraine e f gee himars gonna roar rage drones rockets fill air cant wait get,HooDat DonDar,2022-11-02T19:45:15Z,0,
vgGMvwEncD8,UgwFgJ0_JEHCHWBOkfd4AaABAg,come russian men big bad vlad needs help hes got problem hes got pain way old ukraine put tools go find guns hes picked ones b c delightful war dont like insane heading old ukraine e f gee himars gonna roar rage drones rockets fill air cant wait get,HooDatDonDar,2022-10-30T02:16:10Z,0,
vgGMvwEncD8,UgwMHmxo5fdu1eTOUip4AaABAg,putin says fight war put jail fascist,Alex Stevenson,2022-10-27T14:48:07Z,0,
vgGMvwEncD8,UgxsaAKGq_K1fr768Qt4AaABAg,hello hear right im going defend country conscript said dont know hes going war could dangerous gets battle field meet ukraine army slowly figure late boy country backed nations latest weaponry soldiers determination protect families country life countries freedom protecting russia russia even attacked hes got wrong im saying dangerous individual many others lied misled putin circle evil thank kindly hope best war putins war russian people,Kelly Bartok,2022-10-20T01:46:45Z,0,
vgGMvwEncD8,Ugx3bIjA83auKcrcICV4AaABAg,wonder mood comes back comes back,twilit,2022-10-10T15:00:06Z,0,
vgGMvwEncD8,UgwdXvpFZ30bmf5ftXR4AaABAg,defend countryhe ground hamburger ukraine,Little Birdling,2022-10-04T17:54:32Z,1,
vgGMvwEncD8,UgxaTvfHIUPDFBea5eV4AaABAg,putin need troops courage use better deadliest weapons situation change dramatically,Pavol Filek,2022-10-01T18:32:24Z,0,
vgGMvwEncD8,Ugx8zB4yZCh4tWCpKZJ4AaABAg,men russians looser without russian soul,Pavol Filek,2022-10-01T18:28:41Z,0,
vgGMvwEncD8,Ugyze-jusYsvBZs2NjN4AaABAg,people russia pretend brass balls run away gremlin government,K,2022-10-01T06:20:23Z,0,
vgGMvwEncD8,UgzZl4-ezFvqWpZlre54AaABAg,russians join arent defending russia theyre aggressive towards ukraine smart people ones fleeing russia,Darrell P,2022-09-30T22:43:44Z,0,
vgGMvwEncD8,UgwOFWi_h4AvhkWwHxR4AaABAg,im going defend country stealing washing machines rping children supposed defend country least hell make good target practice ukrainian military,The Iron Swede,2022-09-30T17:09:42Z,1,
vgGMvwEncD8,UgzAebigWYEYG9fRkzh4AaABAg,yeah right man says hes scared doesnt like theyre ukraine february march april may etc sitting comfortably home didnt effect personally war impacting directly runs like rabbit,Karen Rumney,2022-09-30T14:36:07Z,0,
vgGMvwEncD8,Ugz_2yEuPMRPHB3fsFB4AaABAg,wastes human lives news said transport trains getting bombed left right even going make front,tangomz,2022-09-30T14:01:42Z,0,
